id,geo_event_id,approval_status,source,source_incident_name,source_acres,date_created,IRWINID,IncidentName,GACC,GISAcres,IncidentTypeCategory,UnitID,IMTName
1421,,rejected,nifc,Mote,163.92,2025-06-02,90BB4478-4946-4557-8F0B-7952E4E39AFB,Mote ,GBCC,163.92,WF,,
1422,50004.0,approved,nifc,US 95 MM 7,4.91,2025-06-02,8711D0E0-867A-4019-B94E-076C49CA69A5,US 95 MM 7,GBCC,4.91,WF,,
1423,50187.0,approved,nifc,Mote,163.92,2025-06-02,90BB4478-4946-4557-8F0B-7952E4E39AFB,Mote ,GBCC,163.92,WF,,
1424,,rejected,nifc,Hawkweed,0.1,2025-06-02,0FF1A05B-7049-4C72-B5DA-E60F33541B2B,Hawkweed,EACC,0.1,WF,,
1425,,rejected,nifc,Goldback,,2025-06-02,742A3495-5CFC-4D7A-98D8-AEA5CC54DBCA,Goldback,NWCC,,WF,,
1426,,rejected,nifc,Hawkweed,0.1,2025-06-02,0FF1A05B-7049-4C72-B5DA-E60F33541B2B,Hawkweed,EACC,0.1,WF,,
1427,49571.0,rejected,nifc,Cloverleaf,5.5,2025-06-02,A2D687D7-6197-44DF-A447-2BB85D0F1BC4,Cloverleaf,EACC,5.5,WF,,
1428,50076.0,approved,nifc,Hatwai,250.0,2025-06-02,49765AF1-9ADD-4E9E-8E1A-1D6146154EA2,Hatwai,NRCC,250.0,WF,,
1429,50234.0,approved,kern_county_ca,Mustang Fire,,2025-06-02,,,,,,,
1430,50173.0,approved,nifc,Telephone,,2025-06-02,7D55C1F6-458F-4AEA-B5FB-6D5C3E4A86AA,Telephone ,NWCC,,WF,ORFWF,
1431,,pending,nifc,Peltier Corner,15.0,2025-06-02,8812E82C-B9CE-4140-8EEA-2A01B3F04CFC,Peltier Corner,NRCC,15.0,WF,NDTMA,
1432,49519.0,pending,nifc,Flume,0.49,2025-06-02,5528C5A5-1D67-4C98-A68A-3B0F4F3F0521,Flume,SWCC,0.49,WF,NMLNF,
1433,,pending,nifc,Peltier Corner,15.0,2025-06-02,8812E82C-B9CE-4140-8EEA-2A01B3F04CFC,Peltier Corner,NRCC,15.0,WF,NDTMA,
1434,50258.0,approved,firis,CA-SCU-VISTAGRANDE-N40Y,43.58615195618792,2025-06-03,,,,,,,
1435,50258.0,approved,firis,CA-SCU-VISTAGRANDE-N40Y,61.97126655081989,2025-06-03,,,,,,,
1436,50261.0,approved,firis,CA-FKU-RECTOR-N42Z,56.25803851965696,2025-06-03,,,,,,,
1437,50045.0,approved,nifc,Banana Lake,913.2922358719982,2025-06-03,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,913.2922358719982,WF,,
1438,49150.0,pending,kern_county_ca,Delano Incident,,2025-06-03,,,,,,,
1439,49239.0,pending,kern_county_ca,Reward,,2025-06-03,,,,,,,
1440,,pending,kern_county_ca,Not provided,,2025-06-03,,,,,,,
1441,49566.0,approved,kern_county_ca,Comanche,,2025-06-03,,,,,,,
1442,49617.0,approved,kern_county_ca,Angler,,2025-06-03,,,,,,,
1443,49615.0,approved,kern_county_ca,65 Incident,,2025-06-03,,,,,,,
1444,,pending,kern_county_ca,General,,2025-06-03,,,,,,,
1445,,pending,kern_county_ca,No name,,2025-06-03,,,,,,,
1446,49774.0,approved,kern_county_ca,Tejon,,2025-06-03,,,,,,,
1447,49771.0,pending,kern_county_ca,Yucca,,2025-06-03,,,,,,,
1448,,rejected,kern_county_ca,Not provided,,2025-06-03,,,,,,,
1449,,pending,kern_county_ca,Club,,2025-06-03,,,,,,,
1450,50140.0,approved,kern_county_ca,Taft,,2025-06-03,,,,,,,
1451,50196.0,approved,kern_county_ca,Bear Incident,,2025-06-03,,,,,,,
1452,50286.0,approved,kern_county_ca,Tule,,2025-06-03,,,,,,,
1453,,pending,nifc,Hawkweed,0.1,2025-06-03,0FF1A05B-7049-4C72-B5DA-E60F33541B2B,Hawkweed,EACC,0.1,WF,,
1454,50045.0,pending,nifc,Banana Lake,913.2922358719982,2025-06-03,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,913.2922358719982,WF,,
1455,,pending,nifc,Cloverleaf,5.5,2025-06-03,A2D687D7-6197-44DF-A447-2BB85D0F1BC4,Cloverleaf,EACC,5.5,WF,,
1456,,pending,nifc,4-Wheeler,1.5,2025-06-03,EFC80C00-BFEC-43C5-95DD-E8D400AA635F,4-Wheeler,NRCC,1.5,WF,NDTMA,
1457,,pending,nifc,Turtleville,0.1,2025-06-03,B0B063C8-B321-469D-9193-B3542CFF672C,Turtleville,NRCC,0.1,WF,NDTMA,
1458,50338.0,approved,nifc,Monument Gulch,0.25,2025-06-04,699F9D8A-3D3C-4274-9E19-11B274AAFF0B,Monument Gulch,RMCC,0.25,WF,COGWD,
1459,48388.0,approved,nifc,Jenkins Creek,16144.598971587386,2025-06-04,743E6F6F-B757-4EE5-8718-7FD01806F4D5,Jenkins Creek,EACC,16144.598971587386,WF,MNSUF,
1460,50357.0,approved,firis,CA-LMU-Byers-N40Y,106.58475806040836,2025-06-04,,,,,,,
1461,50359.0,approved,nifc,Lava rd,,2025-06-04,1DF845C5-C3EB-4216-8EEC-CBCAAF8AFCD0,Lava rd,GBCC,,WF,IDIFD,
1462,50045.0,approved,nifc,Banana Lake,929.4678733193952,2025-06-04,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,929.4678733193952,WF,,
1463,50045.0,pending,nifc,Banana Lake,868.948793784265,2025-06-04,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,868.948793784265,WF,,
1464,50389.0,approved,nifc,Ranch,889.3244544043974,2025-06-04,759E2CE6-53E3-4A38-A44A-AF0BB6AF7CF9,Ranch,SWCC,889.3244544043974,WF,,
1465,48296.0,approved,nifc,84 Fire,3.0,2025-06-05,CA03096E-90EE-433C-9F52-43CB0BC38FA9,84 Fire,OSCC,3.0,WF,,
1466,50045.0,pending,nifc,Banana Lake,832.9969282566591,2025-06-05,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,832.9969282566591,WF,,
1467,50389.0,approved,nifc,Ranch,2750.7800678731687,2025-06-05,759E2CE6-53E3-4A38-A44A-AF0BB6AF7CF9,Ranch,SWCC,2750.7800678731687,WF,,
1468,50045.0,approved,nifc,Banana Lake,832.9969282566591,2025-06-05,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,832.9969282566591,WF,,
1469,50458.0,approved,nifc,Tucker,,2025-06-05,A468E467-DAD1-464C-A9E7-056E645FCA4D,Tucker,NWCC,,WF,,
1470,50467.0,approved,firis,CA-KRN-FORT-N42Z,133.2472077733416,2025-06-05,,,,,,,
1471,49157.0,approved,nifc,Horse River,12.463841097085233,2025-06-05,D31B4C95-8BD2-4A1A-8B5C-74A381A9B733,Horse River,EACC,12.463841097085231,WF,MNMNS,
1472,50504.0,pending,kern_county_ca,Onyx,,2025-06-05,,,,,,,
1473,48388.0,approved,nifc,Jenkins Creek,16144.598971587386,2025-06-06,743E6F6F-B757-4EE5-8718-7FD01806F4D5,Jenkins Creek,EACC,16144.598971587386,WF,MNSUF,
1474,49157.0,approved,nifc,Horse River,12.463841097085233,2025-06-06,D31B4C95-8BD2-4A1A-8B5C-74A381A9B733,Horse River,EACC,12.463841097085231,WF,MNMNS,
1475,50045.0,pending,nifc,Banana Lake,832.7617652921958,2025-06-06,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,832.7617652921958,WF,,
1476,,pending,nifc,SPOTTED,,2025-06-06,DE53C612-C7D3-4936-A747-32415E75F7D1,SPOTTED,NWCC,,WF,,
1477,50045.0,approved,nifc,Banana Lake,832.7617652921958,2025-06-06,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,832.7617652921958,WF,,
1478,50529.0,approved,nifc,CANAL ROAD,60.0,2025-06-06,30695D93-7438-4B30-8138-167617A838FF,CANAL ROAD,NWCC,60.0,WF,WASES,
1479,50546.0,approved,kern_county_ca,Jack,,2025-06-06,,,,,,,
1480,,pending,kern_county_ca,Not provided,,2025-06-06,,,,,,,
1481,,pending,kern_county_ca,Not provided,,2025-06-06,,,,,,,
1482,,pending,kern_county_ca,Reeder,,2025-06-06,,,,,,,
1483,,pending,kern_county_ca,Delano,,2025-06-06,,,,,,,
1484,49615.0,approved,kern_county_ca,65,,2025-06-06,,,,,,,
1485,49774.0,approved,kern_county_ca,Tejon,,2025-06-06,,,,,,,
1486,50234.0,approved,kern_county_ca,Mustang,,2025-06-06,,,,,,,
1487,50507.0,approved,nifc,Airport - Dawson,15.0,2025-06-06,C1232ECC-F9BE-4C08-8CE6-6C423670B013,Airport - Dawson,NRCC,15.0,WF,,
1488,50524.0,pending,nifc,Park Rapids,,2025-06-06,F729E2F9-30FC-4D2E-8316-FB1AC6B1E2A3,Park Rapids,NWCC,,WF,,
1489,50467.0,pending,kern_county_ca,Fort,,2025-06-06,,,,,,,
1490,50524.0,pending,nifc,Park Rapids,,2025-06-06,F729E2F9-30FC-4D2E-8316-FB1AC6B1E2A3,Park Rapids,NWCC,,WF,,
1491,50467.0,pending,kern_county_ca,Fort,,2025-06-06,,,,,,,
1492,50467.0,approved,kern_county_ca,Fort,,2025-06-06,,,,,,,
1493,,pending,nifc,Eagle Pond #2,,2025-06-06,784040D7-9585-41B8-AEF4-B0D6361992F1,Eagle Pond #2,NWCC,,WF,WANES,
1494,,pending,nifc,Eagle Pond #2,,2025-06-06,784040D7-9585-41B8-AEF4-B0D6361992F1,Eagle Pond #2,NWCC,,WF,WANES,
1495,50598.0,approved,kern_county_ca,Quality,,2025-06-06,,,,,,,
1496,50615.0,approved,nifc,Nelson Pit,,2025-06-06,07E6BB73-A2D8-4819-A880-5F650432B609,Nelson Pit,NWCC,,WF,,
1497,50401.0,rejected,nifc,Camp 90 Creek,10.0,2025-06-07,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1498,50045.0,approved,nifc,Banana Lake,828.8373935834283,2025-06-07,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,828.8373935834283,WF,,
1499,50694.0,approved,kern_county_ca,Isabella Fire,,2025-06-07,,,,,,,
1500,50694.0,pending,kern_county_ca,Isabella spot fire,,2025-06-07,,,,,,,
1501,50401.0,pending,nifc,Camp 90 Creek,10.0,2025-06-07,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1502,,pending,nifc,Short,,2025-06-07,7B89315A-34EC-44CE-9CF4-724D3002934A,Short,NWCC,,WF,,
1503,49157.0,pending,nifc,Horse River,12.464572408105406,2025-06-08,D31B4C95-8BD2-4A1A-8B5C-74A381A9B733,Horse River,EACC,12.464572408105406,WF,MNMNS,
1504,50045.0,pending,nifc,Banana Lake,828.8373935834283,2025-06-08,9BC81EB1-36FB-42B9-B478-E8763B006214,Banana Lake,NRCC,828.8373935834283,WF,,
1505,50401.0,pending,nifc,Camp 90 Creek,10.0,2025-06-08,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1506,50724.0,approved,nifc,Phillips,,2025-06-08,1DD343A8-FB63-4717-99EA-22B4208EF293,Phillips,NWCC,,WF,,
1507,49157.0,approved,nifc,Horse River,12.464572408105406,2025-06-08,D31B4C95-8BD2-4A1A-8B5C-74A381A9B733,Horse River,EACC,12.464572408105406,WF,MNMNS,
1508,,pending,nifc,LOC,0.1,2025-06-08,840D635F-48AA-4148-BC73-D925EABDD51A,LOC,NWCC,0.1,WF,,
1509,50736.0,approved,kern_county_ca,College,,2025-06-08,,,,,,,
1510,50739.0,approved,kern_county_ca,Hermosa,,2025-06-08,,,,,,,
1511,50735.0,approved,kern_county_ca,Walker,,2025-06-08,,,,,,,
1512,50713.0,approved,nifc,Pamela,,2025-06-08,7EA91210-4C8A-4992-844A-966786992C1B,Pamela,NWCC,,WF,,
1513,50709.0,approved,nifc,WANAPUM DAM,300.0,2025-06-08,DA698CC5-AB6F-47D8-9E39-FC3EB4893192,WANAPUM DAM,NWCC,300.0,WF,,
1514,50401.0,rejected,nifc,Camp 90 Creek,10.0,2025-06-08,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1515,50745.0,approved,nifc,Cedar Lake,0.1,2025-06-08,2B4142F8-4D88-49DD-A5A4-9AA860734BD7,Cedar Lake,EACC,0.1,WF,MNMNS,
1516,,rejected,kern_county_ca,Oil fire,,2025-06-08,,,,,,,
1517,50777.0,pending,nifc,Findley,,2025-06-08,3679254A-86D1-4F36-BEA0-4B1A893FA2E9,Findley,NWCC,,WF,,
1518,50684.0,approved,kern_county_ca,West,,2025-06-09,,,,,,,
1519,50803.0,approved,firis,CA-SHU-Reading-N40Y,39.379161212467935,2025-06-09,,,,,,,
1520,50819.0,approved,kern_county_ca,Sky,,2025-06-09,,,,,,,
1521,50401.0,rejected,nifc,Camp 90 Creek,10.0,2025-06-09,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1522,50820.0,approved,nifc,Sunday Creek,12.5,2025-06-09,3640B38B-6791-49FD-811F-1F8F2DAB94C5,Sunday Creek,NRCC,12.5,WF,,
1523,50821.0,approved,nifc,Lilly Mae,13.5,2025-06-09,0FDF3072-7F37-40A5-8C10-CF59D031C96D,Lilly Mae,NRCC,13.5,WF,,
1524,50707.0,approved,nifc,Sterling,20.132802865370728,2025-06-09,3741D612-1CF2-476E-8D90-3417115ACD9E,Sterling,GBCC,20.132802865370728,WF,UTASF,
1525,,pending,nifc,SHOE,5124.01057185114,2025-06-09,4271D7E5-3765-4D9A-A492-205DE510D51F,SHOE,ONCC,5124.01057185114,WF,CASHF,
1526,50682.0,approved,nifc,Sunny Side,755.0,2025-06-09,0E071E20-D8CD-4CEB-BCC9-A1AD984ADE99,Sunny Side,NWCC,755.0,WF,ORWSA,
1527,50830.0,approved,nifc,CINDER,337.41653244790496,2025-06-09,1459D83F-8982-4F46-B300-2AAD86F3A3C5,CINDER,GBCC,337.41653244790496,WF,,
1528,50750.0,approved,nifc,FIREWATER,1990.3952629024927,2025-06-09,0E15C6FD-AD7A-46E3-8EF2-0756E38AD223,FIREWATER,NWCC,1990.3952629024927,WF,,
1529,50763.0,approved,nifc,Mule Springs,67.93,2025-06-09,E5D9A2D4-F0B0-41B4-B062-661A6D7C092F,Mule Springs,GBCC,67.93,WF,NVSND,
1530,50527.0,pending,nifc,Basin,3507.5903762923977,2025-06-09,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,3507.5903762923977,WF,AZCOF,
1531,50527.0,approved,nifc,Basin,4523.597683926193,2025-06-09,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,4523.597683926193,WF,AZCOF,
1532,50871.0,approved,kern_county_ca,Bella,,2025-06-09,,,,,,,
1533,50527.0,approved,nifc,Basin,4016.8381894228232,2025-06-09,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,4016.8381894228232,WF,AZCOF,
1534,,pending,nifc,Mustang,,2025-06-10,DE799144-BA15-4E1E-A8E7-EA387B78C730,Mustang,NWCC,,WF,,
1535,,rejected,kern_county_ca,Rosamond,,2025-06-10,,,,,,,
1536,50866.0,rejected,nifc,Hilger Valley,142.91268673015276,2025-06-10,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,142.91268673015276,WF,,
1537,,rejected,kern_county_ca,Petroleum,,2025-06-10,,,,,,,
1538,50893.0,approved,nifc,RED BRIDGE,53.28519563014389,2025-06-10,AE27EFEC-D5B4-4E23-A1E7-BFF43758E01B,RED BRIDGE,NWCC,53.28519563014389,WF,,
1539,50527.0,pending,nifc,Basin,4016.8381894228232,2025-06-10,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,4016.8381894228232,WF,AZCOF,
1540,50866.0,approved,nifc,Hilger Valley,288.49245867604,2025-06-10,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,288.49245867604,WF,,
1541,,pending,nifc,Inland Empire,,2025-06-10,F360F3D6-E472-4B20-B6E3-B71BBFC25E35,Inland Empire,NWCC,,WF,,
1542,,pending,nifc,Blue Heron,,2025-06-10,64397375-74EA-4AD4-A8AE-A744515220A5,Blue Heron,NWCC,,WF,,
1543,,pending,nifc,West HWY - Garfield,0.1,2025-06-10,DC2D417F-813F-4E48-BFB2-A1C1D282AC1A,West HWY - Garfield,NRCC,0.1,WF,,
1544,,rejected,kern_county_ca,Sherwood,,2025-06-10,,,,,,,
1545,50866.0,pending,nifc,Hilger Valley,283.388248740097,2025-06-10,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,283.388248740097,WF,,
1546,50974.0,approved,firis,CA-RRU-CAHUILA-N42Z,133.82335017447116,2025-06-10,,,,,,,
1547,50401.0,approved,nifc,Camp 90 Creek,10.0,2025-06-10,FD7A7F6D-4494-4D15-A4F9-B77909912447,Camp 90 Creek,EACC,10.0,WF,,
1548,50983.0,pending,nifc,Canyon,0.75,2025-06-10,97479A3A-469B-43EA-A1AE-BF12A2336433,Canyon,RMCC,0.75,WF,,
1549,50990.0,approved,firis,CA-BDU-RANCH-N42Z,369.2068411963367,2025-06-10,,,,,,,
1550,50821.0,rejected,nifc,Lilly Mae,8.3,2025-06-10,0FDF3072-7F37-40A5-8C10-CF59D031C96D,Lilly Mae,NRCC,8.3,WF,,
1551,50527.0,approved,nifc,Basin,7442.757793252867,2025-06-10,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,7442.757793252867,WF,AZCOF,
1552,50990.0,pending,nifc,RANCH,369.22375602987694,2025-06-10,4166B3C5-21CA-4806-8C02-EE5E8B2B8C38,RANCH,OSCC,369.22375602987694,WF,,
1553,50999.0,approved,kern_county_ca,Lost Fire,,2025-06-10,,,,,,,
1554,50990.0,approved,firis,CA-BDU-RANCH-N42Z,1532.895809197832,2025-06-10,,,,,,,
1555,50527.0,approved,nifc,Basin,9144.90757998514,2025-06-10,B8D90588-D4B1-429E-8FEB-37CE9B34EFC6,Basin,SWCC,9144.90757998514,WF,AZCOF,
1556,50990.0,pending,nifc,RANCH,1533.0170519430633,2025-06-10,4166B3C5-21CA-4806-8C02-EE5E8B2B8C38,RANCH,OSCC,1533.0170519430633,WF,,
1557,50999.0,approved,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1558,51014.0,approved,kern_county_ca,Lake,,2025-06-11,,,,,,,
1559,50866.0,pending,nifc,Hilger Valley,283.5613602113824,2025-06-11,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,283.5613602113824,WF,,
1560,51025.0,approved,nifc,Marie,140.36,2025-06-11,2B458893-8C17-4B6A-9885-B8DC118A72C3,Marie,GBCC,140.36,WF,,
1561,50990.0,approved,firis,CA-BDU-RANCH-N42Z,4204.551566116886,2025-06-11,,,,,,,
1562,50990.0,approved,nifc,RANCH,1533.0170519430633,2025-06-11,4166B3C5-21CA-4806-8C02-EE5E8B2B8C38,RANCH,OSCC,1533.0170519430633,WF,CACDD,
1563,,rejected,nifc,BDU/RANCH,396.0,2025-06-11,CEA27B3D-3830-4D27-AF94-3ABA90CC5508,BDU/RANCH,OSCC,396.0,WF,CACDD,
1564,50999.0,pending,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1565,51096.0,approved,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1566,50999.0,rejected,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1567,51096.0,rejected,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1568,51097.0,approved,kern_county_ca,Hovey,,2025-06-11,,,,,,,
1569,50999.0,rejected,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1570,51096.0,rejected,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1571,50999.0,pending,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1572,51096.0,pending,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1573,50999.0,pending,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1574,51096.0,pending,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1575,50999.0,pending,kern_county_ca,Lost Fire,,2025-06-11,,,,,,,
1576,51096.0,pending,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1577,50707.0,approved,nifc,Sterling,11.334819350546123,2025-06-11,3741D612-1CF2-476E-8D90-3417115ACD9E,Sterling,GBCC,11.334819350546123,WF,UTASF,
1578,50918.0,approved,nifc,Island,0.07,2025-06-11,FE87EBE5-35A5-45DF-A298-9E182CCCC198,Island,GBCC,0.07,WF,,
1579,50999.0,pending,kern_county_ca,Lost,,2025-06-11,,,,,,,
1580,51096.0,pending,kern_county_ca,Atlantic,,2025-06-11,,,,,,,
1581,50866.0,approved,nifc,Hilger Valley,283.5613602113824,2025-06-11,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,283.5613602113824,WF,,
1582,,pending,nifc,West HWY - Garfield,0.1,2025-06-11,DC2D417F-813F-4E48-BFB2-A1C1D282AC1A,West HWY - Garfield,NRCC,0.1,WF,,
1583,,pending,nifc,Brusett Road - Garfield,0.1,2025-06-11,545E88BA-CC94-425A-90B3-DE68CDEF3D91,Brusett Road - Garfield,NRCC,0.1,WF,,
1584,50707.0,pending,nifc,Sterling,11.334868300694737,2025-06-11,3741D612-1CF2-476E-8D90-3417115ACD9E,Sterling,GBCC,11.334868300694735,WF,UTASF,
1585,51124.0,pending,nifc,West HWY - Garfield,0.1,2025-06-11,DC2D417F-813F-4E48-BFB2-A1C1D282AC1A,West HWY - Garfield,NRCC,0.1,WF,,
1586,51124.0,pending,nifc,Section 4 - Garfield,1.0,2025-06-11,8EC37B4E-2DD0-4F9F-92B3-F8823C54A42F,Section 4 - Garfield,NRCC,1.0,WF,,
1587,51025.0,approved,nifc,Marie,114.94,2025-06-11,2B458893-8C17-4B6A-9885-B8DC118A72C3,Marie,GBCC,114.94,WF,NVCCD,
1588,51124.0,pending,nifc,Section 9 - Garfield,1.0,2025-06-11,CFDBB2FE-42C3-4BFD-98A7-7146E85587A4,Section 9 - Garfield,NRCC,1.0,WF,,
1589,51014.0,approved,kern_county_ca,Lake,,2025-06-11,,,,,,,
1590,51124.0,pending,nifc,Section 10 - Garfield,1.0,2025-06-11,154FB1A1-8670-4984-83BB-37E2A75DD67E,Section 10 - Garfield,NRCC,1.0,WF,,
1591,51124.0,pending,nifc,Highway - Garfield,0.5,2025-06-11,203D4567-832A-497B-B289-B94120462C54,Highway - Garfield,NRCC,0.5,WF,,
1592,50893.0,approved,nifc,RED BRIDGE,53.28519563014389,2025-06-11,AE27EFEC-D5B4-4E23-A1E7-BFF43758E01B,RED BRIDGE,NWCC,53.28519563014389,WF,,
1593,51026.0,approved,nifc,Crystal Skull - Dawson,5.0,2025-06-11,DCA8A450-502A-49EB-8E75-2B2F87B59384,Crystal Skull - Dawson,NRCC,5.0,WF,,
1594,50780.0,rejected,nifc,Shed,0.75,2025-06-11,26675645-3A96-408D-99BD-45D960385955,Shed,SWCC,0.75,WF,,
1595,51026.0,pending,nifc,Crystal Skull - Dawson,5.0,2025-06-11,DCA8A450-502A-49EB-8E75-2B2F87B59384,Crystal Skull - Dawson,NRCC,5.0,WF,,
1596,50894.0,approved,nifc,Sand Hollow,126.5,2025-06-11,EA9BA131-2D94-4354-8BFE-2A3A4F6E7B6F,Sand Hollow,NWCC,126.5,WF,,
1597,50998.0,approved,nifc,Knowlton,14.4,2025-06-11,3091D80F-A2A5-4E4B-A4EF-8057794D5E32,Knowlton,NRCC,14.4,WF,,
1598,51014.0,approved,kern_county_ca,Lake,,2025-06-11,,,,,,,
1599,50871.0,rejected,kern_county_ca,Bella,,2025-06-11,,,,,,,
1600,,pending,kern_county_ca,Rosamond,,2025-06-11,,,,,,,
1601,50866.0,pending,nifc,Hilger Valley,284.51560176773785,2025-06-11,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,284.51560176773785,WF,,
1602,50866.0,approved,nifc,Hilger Valley,283.36465891955226,2025-06-11,BBD9A604-C816-4A0C-B786-FDB006458195,Hilger Valley,NRCC,283.36465891955226,WF,,
1603,,pending,nifc,Little fish,,2025-06-12,9338ACCE-E88C-439B-892F-A4CA53AE02DA,Little fish ,NWCC,,WF,,
1604,51258.0,approved,kern_county_ca,Melcher,,2025-06-12,,,,,,,
1605,51289.0,approved,kern_county_ca,Midway,,2025-06-12,,,,,,,
1606,51288.0,approved,kern_county_ca,Power,,2025-06-12,,,,,,,
1607,50810.0,pending,nifc,Grassy Island RX,1.0,2025-06-12,3E5A83B9-2A1A-43DE-A756-18E1838DEF5A,Grassy Island RX,GBCC,1.0,RX,,
1608,51156.0,pending,nifc,Burnt Canyon,1067.81,2025-06-12,F62DF1D9-3391-450D-A782-378FB7E25B2A,Burnt Canyon,GBCC,1067.81,WF,NVELD,
1609,51281.0,pending,nifc,0262 FERRY,2900.0,2025-06-12,49F3A12F-BFBB-434E-AB6C-7B9819DF81C9,0262 FERRY,NWCC,2900.0,WF,,
1610,51322.0,approved,kern_county_ca,119,,2025-06-12,,,,,,,
1611,51179.0,approved,nifc,Rowena,2500.0,2025-06-12,E7E0C6A8-1E10-469F-8800-7FC679FA3EE3,Rowena,NWCC,2500.0,WF,OR954S,
1612,,rejected,kern_county_ca,Not provided,,2025-06-12,,,,,,,
1613,51023.0,pending,nifc,Post,135.07043228941066,2025-06-12,1029518C-2F07-4312-9374-29619E7DB0CE,Post,NRCC,135.07043228941066,WF,IDNCF,
1614,51281.0,approved,nifc,0262 FERRY,2935.7516476196743,2025-06-12,49F3A12F-BFBB-434E-AB6C-7B9819DF81C9,0262 FERRY,NWCC,2935.7516476196743,WF,,
1615,51281.0,approved,nifc,0262 FERRY,2935.7516476196743,2025-06-12,49F3A12F-BFBB-434E-AB6C-7B9819DF81C9,0262 FERRY,NWCC,2935.7516476196743,WF,,
1616,,pending,nifc,WAIAWA 2025-01,1.0,2025-06-12,DC317911-D567-4903-8073-46C49707ACB8,WAIAWA 2025-01,ONCC,1.0,WF,,
1617,51290.0,approved,nifc,VANSYCLE CANYON,1034.8232571850438,2025-06-12,696F4B93-02FF-409E-BED7-3FF237712A6F,VANSYCLE CANYON,NWCC,1034.8232571850438,WF,,
1618,51371.0,approved,firis,CA-SDU-CLARO-N42Z,44.63010330347963,2025-06-12,,,,,,,
1619,51304.0,pending,nifc,Trout,34.731726371681226,2025-06-13,4FD24826-A2AB-4A78-A290-76A14185F7B5,Trout,SWCC,34.731726371681226,WF,NMGNF,
1620,51392.0,approved,firis,CA-FKU-FIRESTONE-N42Z,331.9969280843287,2025-06-13,,,,,,,
1621,51419.0,approved,kern_county_ca,Merced,,2025-06-13,,,,,,,
1622,51304.0,approved,nifc,Trout,789.8904594865543,2025-06-13,4FD24826-A2AB-4A78-A290-76A14185F7B5,Trout,SWCC,789.8904594865543,WF,NMGNF,
1623,51179.0,approved,nifc,Rowena,3831.0,2025-06-13,E7E0C6A8-1E10-469F-8800-7FC679FA3EE3,Rowena,NWCC,3831.0,WF,OR954S,
1624,51175.0,pending,nifc,Rosencrans,727.22,2025-06-13,BA82374F-C1E4-45FA-8897-761D3A409B1C,Rosencrans,GBCC,727.22,WF,NVELD,
1625,51023.0,pending,nifc,Post,147.8636416056434,2025-06-13,1029518C-2F07-4312-9374-29619E7DB0CE,Post,NRCC,147.8636416056434,WF,IDNCF,
